플랜번호,발행인,종목코드,종목명,PF여부,발행일,만기일,기초자산,통화,환율,발행금액,원화환산발행금액,잔존일물,보증,한국신용평가,한국기업평가,NICE신용평가,서울신용평가,시/도,시/구,동/읍,상세주소,브릿지론/본PF,신용보강기관종류1,신용보강기관종류2,신용보강기관명1,신용보강기관명2,신용보강형태1,신용보강형태2,사업용도,사업용도 세부종목,신용보강기관 신용등급,시공사,시공사구간,시공사 신용등급,트렌치,전체 트렌치 수,전체 대출약정 규모(억 원),분양률(%)
64355,지아이비성산,KRZS38981024,지아이비성산 20240104-32-1(단),Y,20240104,20240205,PF대출채권,KRW,,"29,800,000,000 ","29,800,000,000 ",24,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
59543,하이스톰메이커제십육차,KRZS40064022,하이스톰메이커제십육차 20240104-32-1(단),Y,20240104,20240205,PF대출채권,KRW,,"40,000,000,000 ","40,000,000,000 ",24,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64359,히트하우스제일차,KRZS37561016,히트하우스제일차 20240104-60-1(단),Y,20240104,20240304,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",52,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63374,강남클라우드,KRZS40171017,강남클라우드 20240103-19-1(단),Y,20240103,20240122,PF대출채권,KRW,,"12,000,000,000 ","12,000,000,000 ",10,N,,A1,,A1,,,,,,,,,,,,,,,,,,,,,
63374,강남클라우드,KRZS40171018,강남클라우드 20240103-19-2(단),Y,20240103,20240122,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",10,N,,A1,,A1,,,,,,,,,,,,,,,,,,,,,
54388,와이알디제일차,KRZS38453028,와이알디제일차 20240103-30-1(단),Y,20240103,20240202,PF대출채권,KRW,,"29,090,000,000 ","29,090,000,000 ",21,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
54494,케이비마포제이차,KRZS40319015,케이비마포제이차 20240103-91-1(단),Y,20240103,20240403,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",82,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64341,기은센씨와이제일차,KRZS47487001,기은센씨와이제일차 20240102-60-1(단),Y,20240102,20240302,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",50,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
63012,드래곤필드제일차,KRZS46498008,드래곤필드제일차 20240102-29-1(단),Y,20240102,20240131,PF대출채권,KRW,,"16,400,000,000 ","16,400,000,000 ",19,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62330,디벨롭단구,KRZS46263006,디벨롭단구 20240102-29-1(단),Y,20240102,20240131,PF대출채권,KRW,,"38,700,000,000 ","38,700,000,000 ",19,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
50946,디오동인,KRZS38278034,디오동인 20240102-28-1(단),Y,20240102,20240130,PF대출채권,KRW,,"200,000,000 ","200,000,000 ",18,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64342,리모네스사보,KRZS39987017,리모네스사보 20240102-31-1(단),Y,20240102,20240202,PF대출채권,KRW,,"1,400,000,000 ","1,400,000,000 ",21,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58477,베스트디와이제이십차,KRZS41246017,베스트디와이제이십차 20240102-29-1(단),Y,20240102,20240131,PF대출채권,KRW,,"15,000,000,000 ","15,000,000,000 ",19,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
59210,비욘드운교제일차,KRZS43954008,비욘드운교제일차 20240102-28-1(단),Y,20240102,20240130,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",18,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62709,빅웨이브제일차,KRZS37896024,빅웨이브제일차 20240102-29-1(단),Y,20240102,20240131,PF대출채권,KRW,,"1,500,000,000 ","1,500,000,000 ",19,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58439,실버스타제이차,KRZS43570007,실버스타제이차 20240102-90-1(단),Y,20240102,20240401,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",80,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
61364,아이비케이에스와이신촌,KRZS40331011,아이비케이에스와이신촌 20240102-87-1(단),Y,20240102,20240329,PF대출채권,KRW,,"13,000,000,000 ","13,000,000,000 ",77,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57140,알피용산제일차,KRZS42537018,알피용산제일차 20240102-90-1(단),Y,20240102,20240401,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",80,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57140,알피용산제일차,KRZS42537019,알피용산제일차 20240102-90-2(단),Y,20240102,20240401,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",80,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
57140,알피용산제일차,KRZS42537020,알피용산제일차 20240102-90-3(단),Y,20240102,20240401,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",80,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
53468,에이블가산제일차,KRZS38955021,에이블가산제일차 20240102-29-1(단),Y,20240102,20240131,PF대출채권,KRW,,"24,500,000,000 ","24,500,000,000 ",19,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64343,엠에스안흥제일차,KRZS42531015,엠에스안흥제일차 20240102-91-1(단),Y,20240102,20240402,PF대출채권,KRW,,"1,500,000,000 ","1,500,000,000 ",81,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62109,엠에이동탄제일차,KRZS43308021,엠에이동탄제일차 20240102-31-1(단),Y,20240102,20240202,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",21,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58493,유니에코컴퍼니,KRZS43752014,유니에코컴퍼니 20240102-90-1(단),Y,20240102,20240401,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",80,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58493,유니에코컴퍼니,KRZS43752015,유니에코컴퍼니 20240102-90-2(단),Y,20240102,20240401,PF대출채권,KRW,,"10,500,000,000 ","10,500,000,000 ",80,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62826,이프권선제일차,KRZS46499006,이프권선제일차 20240102-24-1(단),Y,20240102,20240126,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",14,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58448,지아이비사화,KRZS43730001,지아이비사화 20240102-90-1(단),Y,20240102,20240401,PF대출채권,KRW,,"10,484,000,000 ","10,484,000,000 ",80,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58448,지아이비사화,KRZS43730002,지아이비사화 20240102-90-2(단),Y,20240102,20240401,PF대출채권,KRW,,"25,000,000,000 ","25,000,000,000 ",80,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
54576,지타레스제일차,KRZS40282033,지타레스제일차 20240102-30-1(단),Y,20240102,20240201,PF대출채권,KRW,,"24,580,000,000 ","24,580,000,000 ",20,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64346,크림슨케이제일차,KRZS46510001,크림슨케이제일차 20240102-17-1(단),Y,20240102,20240119,PF대출채권,KRW,,"12,000,000,000 ","12,000,000,000 ",7,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64336,그레이트거제제이차,KRZS41645023,그레이트거제제이차 20231229-91-1(단),Y,20231229,20240329,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",77,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64336,그레이트거제제이차,KRZS41645024,그레이트거제제이차 20231229-91-2(단),Y,20231229,20240329,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",77,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64334,그레이트거제제일차,KRZS39960019,그레이트거제제일차 20231229-91-1(단),Y,20231229,20240329,PF대출채권,KRW,,"2,972,000,000 ","2,972,000,000 ",77,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64331,기은센갈매에이치티,KRZS38152001,기은센갈매에이치티 20231229-91-1(단),Y,20231229,20240329,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",77,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
10210,뉴스타빌리브,KRZS36668025,뉴스타빌리브 20231229-91-1(단),Y,20231229,20240329,PF대출채권,KRW,,"6,190,000,000 ","6,190,000,000 ",77,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62440,레드실버제일차,KRZS43426007,레드실버제일차 20231229-31-2(단),Y,20231229,20240129,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",17,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64333,루시다제일차,KRZS47476001,루시다제일차 20231229-53-1(단),Y,20231229,20240220,PF대출채권,KRW,,"100,000,000,000 ","100,000,000,000 ",39,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
64295,비에스지성내제일차,KRZS47396001,비에스지성내제일차 20231229-31-1(단),Y,20231229,20240129,PF대출채권,KRW,,"2,700,000,000 ","2,700,000,000 ",17,N,,,A1,,,,,,,,,,,,,,,,,,,,,,
62432,센트럴검단제일차,KRZS46239007,센트럴검단제일차 20231229-91-1(단),Y,20231229,20240329,PF대출채권,KRW,,"19,330,000,000 ","19,330,000,000 ",77,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62432,센트럴검단제일차,KRZS46239008,센트럴검단제일차 20231229-91-2(단),Y,20231229,20240329,PF대출채권,KRW,,"19,400,000,000 ","19,400,000,000 ",77,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
59641,스마트시티더블유제이차,KRZS44552008,스마트시티더블유제이차 20231229-31-1(단),Y,20231229,20240129,PF대출채권,KRW,,"7,500,000,000 ","7,500,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
57156,알파온수제사차,KRZS42562022,알파온수제사차 20231229-33-1(단),Y,20231229,20240131,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",19,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
57155,알파온수제삼차,KRZS42561020,알파온수제삼차 20231229-33-1(단),Y,20231229,20240131,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",19,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
56339,에스와이디비제일차,KRZS41910024,에스와이디비제일차 20231229-33-1(단),Y,20231229,20240131,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",19,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62968,에이블대명제일차,KRZS46255003,에이블대명제일차 20231229-28-1(단),Y,20231229,20240126,PF대출채권,KRW,,"2,204,013,377 ","2,204,013,377 ",14,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62043,에이블용답제이차,KRZS45919004,에이블용답제이차 20231229-32-1(단),Y,20231229,20240130,PF대출채권,KRW,,"29,000,000,000 ","29,000,000,000 ",18,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62436,엔에이치검단제일차,KRZS46162008,엔에이치검단제일차 20231229-31-1(단),Y,20231229,20240129,PF대출채권,KRW,,"32,250,000,000 ","32,250,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62431,엠에이검단,KRZS46161010,엠에이검단 20231229-91-2(단),Y,20231229,20240329,PF대출채권,KRW,,"27,940,000,000 ","27,940,000,000 ",77,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
63398,엠에이장현제일차,KRZS44130016,엠에이장현제일차 20231229-31-1(단),Y,20231229,20240129,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
58454,이큐디벨롭제십칠차,KRZS43137012,이큐디벨롭제십칠차 20231229-91-1(단),Y,20231229,20240329,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",77,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
58455,이큐디벨롭제십팔차,KRZS43138012,이큐디벨롭제십팔차 20231229-91-1(단),Y,20231229,20240329,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",77,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
55458,제이에이치와이복합,KRZS40273033,제이에이치와이복합 20231229-33-1(단),Y,20231229,20240131,PF대출채권,KRW,,"32,600,000,000 ","32,600,000,000 ",19,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
55458,제이에이치와이복합,KRZS40273034,제이에이치와이복합 20231229-33-2(단),Y,20231229,20240131,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",19,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
55458,제이에이치와이복합,KRZS40273035,제이에이치와이복합 20231229-33-3(단),Y,20231229,20240131,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",19,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
64330,제이온퍼스트,KRZS40751016,제이온퍼스트 20231229-31-1(단),Y,20231229,20240129,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",17,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
55450,제이이와이복합,KRZS40274030,제이이와이복합 20231229-33-2(단),Y,20231229,20240131,PF대출채권,KRW,,"62,830,000,000 ","62,830,000,000 ",19,N,,A1,,,,,,,,,,,,,,,,,,,,,,,
64338,제이티운양제일차,KRZS41637011,제이티운양제일차 20231229-31-1(단),Y,20231229,20240129,PF대출채권,KRW,,"1,700,000,000 ","1,700,000,000 ",17,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
61969,쥐피에스22제칠차,KRZS42587017,쥐피에스22제칠차 20231229-33-1(단),Y,20231229,20240131,PF대출채권,KRW,,"500,000,000 ","500,000,000 ",19,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61992,쥐피에스22제팔차,KRZS42588015,쥐피에스22제팔차 20231229-33-1(단),Y,20231229,20240131,PF대출채권,KRW,,"19,600,000,000 ","19,600,000,000 ",19,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
61968,쥐피에스23제삼차,KRZS45945008,쥐피에스23제삼차 20231229-32-1(단),Y,20231229,20240130,PF대출채권,KRW,,"22,000,000,000 ","22,000,000,000 ",18,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
62373,찬스공평유동화,KRZS46210004,찬스공평유동화 20231229-91-1(단),Y,20231229,20240329,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",77,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
59220,패스트포제일차,KRZS44263014,패스트포제일차 20231229-32-1(단),Y,20231229,20240130,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",18,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64337,포트라제일차,KRZS43656016,포트라제일차 20231229-32-1(단),Y,20231229,20240130,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",18,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64332,피넛레드,KRZS46414001,피넛레드 20231229-33-1(단),Y,20231229,20240131,PF대출채권,KRW,,"219,100,000,000 ","219,100,000,000 ",19,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
56005,피에프개발제일차,KRZS39337010,피에프개발제일차 20231229-91-1(단),Y,20231229,20240329,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",77,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62997,하이미단스테이,KRZS39407017,하이미단스테이 20231229-62-1(단),Y,20231229,20240229,PF대출채권,KRW,,"6,700,000,000 ","6,700,000,000 ",48,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
60020,네오컨티넨탈,KRZS44589006,네오컨티넨탈 20231228-36-1(단),Y,20231228,20240202,PF대출채권,KRW,,"11,000,000,000 ","11,000,000,000 ",21,N,,A2,A2,,,,,,,,,,,,,,,,,,,,,,
56297,뉴스타김포제사차,KRZS41818020,뉴스타김포제사차 20231228-34-1(단),Y,20231228,20240131,PF대출채권,KRW,,"7,000,000,000 ","7,000,000,000 ",19,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
53333,더블유제이엘제일차,KRZS39112028,더블유제이엘제일차 20231228-32-1(단),Y,20231228,20240129,PF대출채권,KRW,,"83,800,000,000 ","83,800,000,000 ",17,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
61708,더에이치지에프제일차,KRZS45762005,더에이치지에프제일차 20231228-32-1(단),Y,20231228,20240129,PF대출채권,KRW,,"50,000,000,000 ","50,000,000,000 ",17,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
58384,루시아피아이제일차,KRZS43645014,루시아피아이제일차 20231228-91-1(단),Y,20231228,20240328,PF대출채권,KRW,,"10,000,000,000 ","10,000,000,000 ",76,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
54975,비에스에이엔엠제이차,KRZS40734018,비에스에이엔엠제이차 20231228-29-1(단),Y,20231228,20240126,PF대출채권,KRW,,"8,000,000,000 ","8,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
54973,비에스에이엔엠제일차,KRZS40735019,비에스에이엔엠제일차 20231228-29-1(단),Y,20231228,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62418,에이블개봉오제일차,KRZS46238006,에이블개봉오제일차 20231228-91-1(단),Y,20231228,20240328,PF대출채권,KRW,,"3,800,000,000 ","3,800,000,000 ",76,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
53362,에코플로라,KRZS38845026,에코플로라 20231228-31-1(단),Y,20231228,20240128,PF대출채권,KRW,,"17,000,000,000 ","17,000,000,000 ",16,N,,A3+,A3+,,,,,,,,,,,,,,,,,,,,,,
57913,엠에이평택,KRZS42627009,엠에이평택 20231228-91-1(단),Y,20231228,20240328,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",76,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62943,온방어제일차,KRZS37518016,온방어제일차 20231228-62-1(단),Y,20231228,20240228,PF대출채권,KRW,,"5,500,000,000 ","5,500,000,000 ",47,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
56702,케이더블유호원제이차,KRZS42115053,케이더블유호원제이차 20231228-29-1(단),Y,20231228,20240126,PF대출채권,KRW,,"50,000,000,000 ","50,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
56701,케이더블유호원제일차,KRZS42113034,케이더블유호원제일차 20231228-29-1(단),Y,20231228,20240126,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
56701,케이더블유호원제일차,KRZS42113035,케이더블유호원제일차 20231228-29-2(단),Y,20231228,20240126,PF대출채권,KRW,,"41,900,000,000 ","41,900,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
54518,크레인디오션제일차,KRZS40289012,크레인디오션제일차 20231228-91-1(단),Y,20231228,20240328,PF대출채권,KRW,,"11,500,000,000 ","11,500,000,000 ",76,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
60487,파워플레이제일차,KRZS41738014,파워플레이제일차 20231228-32-1(단),Y,20231228,20240129,PF대출채권,KRW,,"5,900,000,000 ","5,900,000,000 ",17,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63381,글로리엠비앤제일차,KRZS46824003,글로리엠비앤제일차 20231227-91-1(단),Y,20231227,20240327,PF대출채권,KRW,,"2,000,000,000 ","2,000,000,000 ",75,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64298,디아이에프와이,KRZS44625001,디아이에프와이 20231227-83-1(단),Y,20231227,20240319,PF대출채권,KRW,,"29,000,000,000 ","29,000,000,000 ",67,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
59582,디에이지축제일차,KRZS44359022,디에이지축제일차 20231227-33-2(단),Y,20231227,20240129,PF대출채권,KRW,,"3,000,000,000 ","3,000,000,000 ",17,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
59582,디에이지축제일차,KRZS44359023,디에이지축제일차 20231227-33-3(단),Y,20231227,20240129,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",17,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
62934,루미너스양주제일차,KRZS46545003,루미너스양주제일차 20231227-30-1(단),Y,20231227,20240126,PF대출채권,KRW,,"2,300,000,000 ","2,300,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64307,베타플러스제일차,KRZS47477001,베타플러스제일차 20231227-90-1(단),Y,20231227,20240326,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",74,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64307,베타플러스제일차,KRZS47477002,베타플러스제일차 20231227-90-2(단),Y,20231227,20240326,PF대출채권,KRW,,"20,000,000,000 ","20,000,000,000 ",74,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
61626,비욘드감정제오차,KRZS45131005,비욘드감정제오차 20231227-30-1(단),Y,20231227,20240126,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",14,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
62668,에스제이강북제삼차,KRZS34677028,에스제이강북제삼차 20231227-30-1(단),Y,20231227,20240126,PF대출채권,KRW,,"5,000,000,000 ","5,000,000,000 ",14,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62667,에스제이강북제이차,KRZS34676023,에스제이강북제이차 20231227-30-1(단),Y,20231227,20240126,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",14,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64305,에이치알케이제일차,KRZS47127003,에이치알케이제일차 20231227-33-1(단),Y,20231227,20240129,PF대출채권,KRW,,"22,000,000,000 ","22,000,000,000 ",17,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
64301,에코시티신천제이차,KRZS41523033,에코시티신천제이차 20231227-30-1(단),Y,20231227,20240126,PF대출채권,KRW,,"8,385,000,000 ","8,385,000,000 ",14,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
64299,에코시티제일차,KRZS41306020,에코시티제일차 20231227-30-1(단),Y,20231227,20240126,PF대출채권,KRW,,"1,926,000,000 ","1,926,000,000 ",14,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
62392,엠에이자양5구역,KRZS46217003,엠에이자양5구역 20231227-91-1(단),Y,20231227,20240327,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",75,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
64291,와이비라시에라,KRZS41770014,와이비라시에라 20231227-91-1(단),Y,20231227,20240327,PF대출채권,KRW,,"1,020,000,000 ","1,020,000,000 ",75,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
58305,위드지엠제삼차,KRZS43566014,위드지엠제삼차 20231227-30-2(단),Y,20231227,20240126,PF대출채권,KRW,,"5,300,000,000 ","5,300,000,000 ",14,N,A2+,,A2+,,,,,,,,,,,,,,,,,,,,,,
61621,이터널과천제일차,KRZS45321008,이터널과천제일차 20231227-64-1(단),Y,20231227,20240229,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",48,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
61621,이터널과천제일차,KRZS45321009,이터널과천제일차 20231227-64-2(단),Y,20231227,20240229,PF대출채권,KRW,,"9,000,000,000 ","9,000,000,000 ",48,N,,A1,A1,,,,,,,,,,,,,,,,,,,,,,
64258,제이온지금,KRZS40659015,제이온지금 20231227-33-1(단),Y,20231227,20240129,PF대출채권,KRW,,"4,000,000,000 ","4,000,000,000 ",17,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
64258,제이온지금,KRZS40659016,제이온지금 20231227-33-2(단),Y,20231227,20240129,PF대출채권,KRW,,"6,000,000,000 ","6,000,000,000 ",17,N,A2,,A2,,,,,,,,,,,,,,,,,,,,,,
55923,주파수초읍제일차,KRZS41583019,주파수초읍제일차 20231227-91-2(단),Y,20231227,20240327,PF대출채권,KRW,,"1,000,000,000 ","1,000,000,000 ",75,N,,A2+,A2+,,,,,,,,,,,,,,,,,,,,,,
61761,케이아이에스대체제십팔차,KRZS41624021,케이아이에스대체제십팔차 20231227-30-1(단),Y,20231227,20240126,PF대출채권,KRW,,"2,400,000,000 ","2,400,000,000 ",14,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63659,케이아이에스드림제십삼차,KRZS47137004,케이아이에스드림제십삼차 20231227-33-1(단),Y,20231227,20240129,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",17,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63388,케이티비비전제오차,KRZS39550020,케이티비비전제오차 20231227-31-1(단),Y,20231227,20240127,PF대출채권,KRW,,"3,800,000,000 ","3,800,000,000 ",15,N,A2,A2,,,,,,,,,,,,,,,,,,,,,,,
63646,케이피학성제일차,KRZS47066004,케이피학성제일차 20231227-33-1(단),Y,20231227,20240129,PF대출채권,KRW,,"30,000,000,000 ","30,000,000,000 ",17,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
63402,판타지아제일차,KRZS40237017,판타지아제일차 20231227-72-2(단),Y,20231227,20240308,PF대출채권,KRW,,"4,100,000,000 ","4,100,000,000 ",56,N,A1,,A1,,,,,,,,,,,,,,,,,,,,,,
57978,하이레전드다이버제구차,KRZS43184012,하이레전드다이버제구차 20231227-91-1(단),Y,20231227,20240327,PF대출채권,KRW,,"12,000,000,000 ","12,000,000,000 ",75,N,A1,A1,,,,,,,,,,,,,,,,,,,,,,,
